wsysCd,rivCd,year,date,area,slope,population,29d,28d,27d,26d,25d,24d,23d,22d,21d,20d,19d,18d,17d,16d,15d,14d,13d,12d,11d,10d,9d,8d,7d,6d,5d,4d,3d,2d,1d,0d,damageObs
830301,8303010033,1999,1999/7/17,13.26547488,6.464285851,15736,12.89924309,0.106293012,0,0,0,0,0,11.05148714,49.76349104,0,0,0,0.660520489,3.361543227,2.094727112,3.075723124,0,5.057481334,0,0,4.165783963,13.12358722,0,0,0,2.566570388,15.74998126,36.55089609,81.22483357,0,11279000
830301,8303010036,1999,1999/7/17,29.68508928,8.04285717,15736,0,0,3.260388746,0,0,39.82307467,0,6.402309284,2.431320907,0.221318951,0.214469811,0,3.806860621,4.153077475,2.707934079,0.84501482,0.445067087,0.599048669,5.089364651,1.613204066,1.814382896,0,0,0,0,8.504368416,37.86152278,93.44948353,44.59073312,0,15795000
830301,8303010037,1999,1999/7/17,15.51230895,6.75,21128,0,0.59662863,0,0,0,0,0,0,0,2.535246041,0,1.785459136,10.01743259,7.099003392,2.167325963,0,10.83675543,10.13964867,0,0,22.34609187,4.688492673,41.01202876,1.744586633,0,22.08847668,91.39912828,0,2.896058033,5.567575687,16444000
830301,8303010043,1999,1999/7/17,10.52656934,8.588889122,5392,0,1.785459136,10.01743259,7.099003392,2.167325963,0,10.83675543,10.13964867,0,0,22.34609187,4.688492673,41.01202876,1.744586633,0,22.08847668,91.39912828,0,2.896058033,5.567575687,6.146563009,3.567495941,0.490227715,0,0,0,5.959416671,125.7093594,12.62562296,0,1867000
830301,8303010001,2000,2000/7/9,228.5064793,5.594642639,396543,11.88510163,3.885318392,0,0,0,0,2.829871652,19.24255324,16.87437052,21.89943202,2.369542989,0.347181793,5.968242502,0.477354195,0,0,0,0,0,0,0,0,0,1.652774372,0,5.812345027,10.21877071,171.7031768,3.952229808,0,20862000
830301,8303010005,2000,2000/7/9,5.926656273,6.833333492,48602,0,3.733533445,88.95946406,1.350104093,7.865968925,0,0,0,7.974049749,0,0,0,0,11.35406683,0.611909803,0,45.502841,9.633874335,0,0,8.252251571,0,0,0,0,1.293923611,0,113.0534019,31.48854158,0,5179000
830301,8303010007,2000,2000/7/9,114.1976771,6.946428776,228502,0,0,0,0,0,0,1.089237094,21.3734202,0,0,0,0,0,2.644814481,5.695509211,0,0,4.834122377,0.229761314,0,0,0,0,1.057941005,0,0,0,23.91181141,62.27070696,0,580010000
830301,8303010014,2000,2000/7/9,12.53841429,7.533333778,48602,7.906867364,0,1.360651059,0,0,0,3.135537294,3.446805017,1.20738401,0,0,0,0,0.370971618,0.468178282,0,0,0,1.800329501,0,11.64912987,3.017854895,7.521704206,0,0,7.020272329,282.584074,2.271229807,12.98863638,0,1578000
830301,8303010019,2000,2000/7/9,40.23928281,1.9575001,92769,3.026335664,2.335633127,0,0,5.407843604,0.649468361,0,16.72591426,0,0.464782334,0,1.762248074,11.43421292,0,0,5.268539104,0,6.964638439,2.96587304,2.670861562,4.214306053,0,23.40554501,0,0,0,0,19.8651789,115.0156877,0,2935000
830301,8303010021,2000,2000/7/9,8.720389027,4.06666708,39267,10.2660731,8.0406922,14.53076792,0,4.257077943,0,6.024205614,8.099014415,0.31691231,37.87676489,0,3.908966197,103.1072053,1.711670663,0,7.190743469,1.503421718,0.03353881,0,0,0,0,17.16847969,8.360025096,49.73708825,38.52391441,131.9513413,10.83266995,0,0,37752000
830301,8303010022,2000,2000/7/9,14.93411069,5.426666737,39267,2.376231958,14.06823502,1.314961431,14.07534705,17.21746812,0,0,0.396517531,0,0,0,0,0,13.00949928,17.47680084,0,0.896640471,1.830851505,18.83945701,0,1.703509807,1.716019835,51.96190322,9.073558973,10.71002397,10.97932057,0,16.45716298,95.89984035,2.510532943,966000
830301,8303010028,2000,2000/7/9,19.97878361,5.252631664,21128,13.55624475,4.357974618,0,0,0,0,2.710348946,19.13298127,16.54516069,22.27574847,2.417782994,0.393991667,5.758919845,0.399781892,0,0,0.025781819,0,0,0,0,0,0,1.563067224,0,5.725984286,10.72737025,169.2865161,4.303082785,0,2225000
830301,8303010030,2000,2000/7/9,18.75788212,4.488889217,15736,7.98956909,0,1.286242248,0,0,0,3.152366576,3.463059745,1.402027555,0,0,0,0,0.810340483,0.399530666,0,0,0,1.850594243,0,11.43813783,2.890982995,7.258458277,0,0,6.803719442,270.5982865,2.208450289,12.72751985,0,5715000
830301,8303010037,2000,2000/7/9,15.51230895,6.75,21128,2.863342907,3.239847726,0.012314726,0.012929254,4.849777065,0.328346781,0,16.58395482,0.024172289,0.312378927,0.4051175,3.636660505,14.20973647,0,0,5.55758908,0.588824528,7.155572709,3.503093361,3.200685044,5.978596488,0.131592959,15.88319855,0,0,0,0,21.5436805,72.14490392,0,9452000
830301,8303010043,2000,2000/7/9,10.52656934,8.588889122,5392,0,0,8.777195445,2.262548846,1.089436192,0.853089251,0,0,5.693263888,0,0,0,5.945304508,5.912619307,0,0,0,0,11.31867684,2.268844221,5.493008465,3.92322038,0,0.989464778,5.685798812,21.84059423,13.90677443,0.948543755,24.5620489,56.6091135,19666000
830301,8303010007,2001,2001/9/12,114.1976771,6.946428776,228502,4.482176662,0.532165201,0,0,0.274539738,0,0,10.28540288,21.47208276,0,0,0,4.90859274,7.675609959,4.561062241,0.419446829,0.881844287,5.209279985,0,0,5.600634281,11.6314614,0,0,0,2.114397893,6.391674622,34.79493166,75.171085,0,217000
830301,8303010027,2001,2001/9/12,19.70921322,6.452631474,15736,0,5.613187492,6.785877277,0,0,1.54675287,0.909485661,0,0,1.996725394,23.41685186,1.293425777,8.258092367,2.363149418,0,0,0,0,0,0.550826854,9.566518323,0,30.79678402,0,7.500267843,0,2.51748836,0,16.37744643,100.5913134,3117000
830301,8303010029,2001,2001/9/12,42.27244461,5.615385056,87823,2.074682035,0,0,0,0,0.275948171,0,2.715469716,3.063065368,0.541132515,10.38750632,1.078953826,47.83765448,9.71876747,0,0,0,23.28778592,18.80937988,14.39884932,21.39686096,0.829302871,0,0,0,0,7.230460984,36.69345851,80.37870131,0,15057000
830301,8303010043,2001,2001/9/12,10.52656934,8.588889122,5392,19.33521059,4.818352708,0.517233695,0,0,0,2.919457496,11.54015797,16.72473328,30.65933797,3.342316102,1.381728791,7.636327076,0,0,0,0.703168271,0,0,0,0,0,0,1.107989421,0,6.354676634,15.13428548,167.5795343,7.144491867,0,2382000
830301,8303010001,2002,2002/7/12,228.5064793,5.594642639,396543,3.963897663,2.93228179,1.508542137,2.768223558,0.546324562,0.988310599,0.699368098,0,14.29049256,8.667440308,11.35490814,36.58611677,27.14033841,2.875939614,0,0,0,0,0,28.73532713,3.785072254,0,0,0,0,0,0.50976519,18.66122767,1.38280022,0.418275459,129914000
830301,8303010013,2002,2002/7/12,2.926796706,2.133333206,48602,9.208556355,0,1.297390234,0,0,0,6.27356247,4.835687957,1.840014384,0,0,0,0,0.659964473,0.576700773,0,0,0,3.086575972,0.012005163,13.60150801,2.537840899,6.704546534,0,0,6.55581028,243.8425873,1.246759757,12.72872832,0,11134000
830301,8303010019,2002,2002/7/12,40.23928281,1.9575001,92769,2.85080638,2.894932117,0,0,4.581373643,0.107406859,0,15.93729605,0,0.106092956,0.136992912,3.101174356,14.21257838,0,0,5.220866369,0.061326358,6.951705735,3.169946918,2.640947497,5.952117804,0,18.70277575,0,0,0,0,21.62209052,70.61673992,0,1739000
830301,8303010022,2002,2002/7/12,14.93411069,5.426666737,39267,5.00600308,44.72675767,10.84474691,6.069918218,6.757345708,4.765331955,6.11054689,0.063216922,0,0,2.44371738,0.604220028,20.67104989,7.108150386,3.369935886,10.91916631,15.98812592,0.064852943,0.80597039,0,0,0,0,0,23.69293222,22.4125102,34.44797319,71.1995418,66.93765503,43.28620114,4702000
830301,8303010027,2002,2002/7/12,19.70921322,6.452631474,15736,11.51579213,9.413372723,14.4509954,0,0.167787856,0,4.489653574,10.32262509,0,35.07973886,0,4.014400887,112.8292746,2.307269003,0,8.278400623,1.067438233,0.056241489,0.068982944,0,0,0,14.51007864,4.575434164,45.73804803,32.97316348,143.2456418,10.26108521,0,0,14750000
830301,8303010030,2002,2002/7/12,18.75788212,4.488889217,15736,1.812942709,10.10039836,1.741510539,14.62871041,17.88368648,0,0,0.058886454,0,0,0,0,0,14.3142918,20.07876469,0,0.913854624,1.104026856,17.68272116,0,0.925348815,1.263401692,55.96903034,9.106088162,18.42270631,25.46271721,0,17.03429095,85.15135252,4.16226394,5774000
830301,8303010033,2002,2002/7/12,13.26547488,6.464285851,15736,0.196075284,0,2.176117675,0,0,34.24092156,0,5.689927405,2.801899124,0.262612991,0.899668896,0,5.0056175,5.043793997,3.895970041,0.854263992,0,0.963073435,4.886714441,1.40783662,1.97249071,0.398813721,0,0,0,10.19295142,51.40423379,88.40540776,46.80297471,0,2477000
830301,8303010036,2002,2002/7/12,29.68508928,8.04285717,15736,0,0.193784199,0,0,0.10250132,0,0,0.173195078,0,0.366209705,0,1.878828708,6.299126876,4.653466546,2.038944301,0,9.012845296,8.758255055,0,0,24.19391302,6.133277406,39.68465201,1.470961227,0,24.19375033,90.96038188,0,2.908075599,5.195669035,6749000
830301,8303010043,2002,2002/7/12,10.52656934,8.588889122,5392,0,1.878828708,6.299126876,4.653466546,2.038944301,0,9.012845296,8.758255055,0,0,24.19391302,6.133277406,39.68465201,1.470961227,0,24.19375033,90.96038188,0,2.908075599,5.195669035,5.365534151,5.579767415,0,0,0,0,5.731486676,125.4024656,14.16764935,0,30878000
830301,8303010047,2002,2002/7/12,13.06898898,5.207142353,21645,0,0,0.515324953,6.574228514,0.273226333,0,0.349521469,0,0,0,4.722243379,47.92767443,2.203929876,20.90583726,0.145875694,23.05173041,6.465101212,55.55042376,14.22438006,0.063180685,0,0,2.154539425,0.097828735,0,0,8.764634209,20.17149915,31.47904549,18.49301692,7265000
830301,8303010048,2002,2002/7/12,9.110893814,3.675000191,21645,0,0,0,28.27106463,7.372324,0.500748764,1.414761301,0,17.59323892,1.503302775,0.316885271,14.32193833,0.12260204,0.820446828,24.77209282,6.864513385,0.31306117,23.05134321,6.716051626,0,5.486058436,8.280470066,0.856484637,0.992796353,0,6.736027359,1.631764397,7.230691645,94.44133392,0.169396766,24581000
830301,8303010050,2002,2002/7/12,31.57612922,3.790000439,8302,22.21435294,3.851937852,0.284225076,0,0,0,1.818443123,9.730649828,14.88838152,33.27258189,2.699428569,1.043342324,7.924084239,0,0,0,0.228584582,0,0,0,0,0,0,0.280580749,0,6.064210575,13.9254481,173.5516387,6.491007476,0,4630000
830301,8303010051,2002,2002/7/12,8.05528362,6.574999809,21645,9.151919319,0,1.334686219,0,0,0,6.459234131,4.392118485,1.663032482,0,0,0,0,0.394923805,0.819061658,0,0,0,1.733817443,0,14.42726027,2.467205024,7.011262404,0,0,6.086789381,252.0623714,0.865998968,13.57811365,0,16049000
830301,8303010052,2002,2002/7/12,14.04051604,9.96875,21645,12.89709584,9.457712284,19.10243594,0,0.444201659,0.156912728,4.729996692,10.7250093,0,43.58429848,0,5.377692816,120.9079696,3.848481101,0.219226588,9.933637847,1.466662162,0.270380045,0.733081971,0,0,0,18.58664601,6.464030279,57.76842452,46.18038887,154.8723132,15.06277439,0.13083345,0,25047000
830301,8303010053,2002,2002/7/12,5.130665697,5.199999809,13343,5.837680173,4.078632888,2.47965442,3.83698936,0.867165849,1.322997945,1.283214684,0,18.22667425,12.5937536,14.62171793,48.37615853,36.33112036,4.55520246,0.129227767,0,0,0,0,36.56423011,5.321672958,0,0,0,0,0,0.617782074,22.7488463,2.038791343,0.570983964,22735000
830301,8303010056,2002,2002/7/12,18.51102588,4.276470184,22428,13.14609482,10.57825161,16.21115316,0,1.022059779,0,4.955692652,10.83751176,0,39.92379911,0,5.018682221,118.4654252,2.544564474,0,9.209120796,1.766264973,0.082928719,0,0,0,0,17.46780662,6.78309412,50.07148186,40.49962093,148.5308328,11.8238982,0.037954506,0,2320000
830301,8303010059,2002,2002/7/12,11.61398418,5.599999905,13343,0.044248482,0,3.522613525,0,0,38.36905261,0,6.844285252,3.42068553,1.085330947,0.944238787,0,5.718305725,5.552121433,4.334453267,0.860237358,0,1.544519656,5.57100243,1.761908638,2.309477109,0.040825514,0,0,0,9.30236344,56.64971351,98.39801427,52.01979786,0,21848000
830301,8303010043,2004,2004/6/30,10.52656934,8.588889122,5392,0,2.273964886,7.788297725,6.538298533,2.814826028,0,12.15105265,10.04312496,0,0,27.5867765,7.035641906,47.75394974,1.820457328,0,26.92843939,105.1121288,0,3.35884076,6.039925673,6.227157483,6.276133969,0,0,0,0,6.856763884,144.8506435,15.65448898,0,18734000
830301,8303010044,2004,2004/6/30,5.735055915,6.616666317,5392,3.078616821,2.948408365,0.178814376,0.072799483,2.655753279,0.664964822,0,17.67907129,0.346380795,0.925740777,1.629686072,4.152101401,19.41103759,0,0,8.141449043,0.112578939,8.284905388,4.377527036,6.993868191,9.164915684,0,14.15350745,0,0,0,0,21.38726714,76.58494427,0,11735000
830301,8303010001,2004,2004/10/12,228.5064793,5.594642639,396543,2.955987106,22.02399853,14.32851138,7.970751588,5.790273848,4.061909301,5.861562017,1.132448686,0,0,5.033608786,3.330296386,12.6468627,6.461371209,5.682506051,19.39228606,15.04445768,0.532899654,1.146641862,0.407851337,0,0,0,0,12.88074785,44.29971158,38.91273632,85.40442688,56.5003487,25.29581643,135385000
830301,8303010007,2004,2004/10/12,114.1976771,6.946428776,228502,10.62099609,7.274561729,17.81686414,0,0.42223621,0.337958544,3.752567775,8.81138163,0,38.00384672,0,4.501551807,99.7488894,4.040844936,0.365322152,8.41559908,1.086188891,0.210303027,0.882192384,0,0,0,16.46444038,5.173406836,51.46793758,41.08102916,130.1940343,14.17293645,0,0,21725000
830301,8303010013,2004,2004/10/12,2.926796706,2.133333206,48602,1.727672545,0,2.664134408,0,0,28.70868403,0.335770031,6.435423892,2.80592198,0.882150748,0.881757264,0,6.965616514,7.700679801,5.046608916,0.795728357,0,0.541092137,5.370655584,2.783861441,2.041980423,4.054047078,0,0,0,4.412023052,41.62917812,80.99461978,49.41490903,0,25595000
830301,8303010027,2004,2004/10/12,19.70921322,6.452631474,15736,6.004231909,3.941000017,2.986723051,3.716184784,1.014914086,1.212898399,1.512771511,0,16.12700652,13.1578273,12.86331633,43.60276354,33.21136257,5.172909777,0.362703274,0.122376953,0,0,0,31.91931275,5.188916936,0,0,0,0,0,0.368401594,18.91109567,2.110423352,0.519006764,4041000
830301,8303010030,2004,2004/10/12,18.75788212,4.488889217,15736,3.135951915,2.661883903,0,0,4.165675144,1.046216449,0,20.17799115,0,0.737818384,0.50607304,3.339264689,15.31408834,0,0,7.260635865,0,9.759552172,4.50544301,5.333779466,8.600175838,0,27.09728333,0,0,0,0,20.54834583,90.51824441,0,7838000
830301,8303010038,2004,2004/10/12,29.77303435,9.612500191,13694,11.31244338,8.189316632,18.49678387,0,1.033252713,0,4.792357518,9.336094781,0,41.37880838,0,4.965978855,116.3152199,4.701011207,0.139525716,8.022583844,1.166323042,1.021786225,0.501112735,0,0,0,22.93609809,6.129038,56.99296025,41.51373068,143.0006343,11.97423099,0,0,6644000
830301,8303010043,2004,2004/10/12,10.52656934,8.588889122,5392,1.698415251,10.36851249,1.512648948,15.44234047,20.64132698,0,0,0.112843724,0,0,0,0,0,13.93819142,21.3348326,0.108679435,0.769809241,1.490011684,19.79747333,0,1.044722152,9.657355143,60.08482196,13.46700503,18.47778159,14.84936556,0,15.69778927,90.75056842,2.692539569,12181000
830301,8303010048,2004,2004/10/12,9.110893814,3.675000191,21645,0,2.045841869,10.13353851,4.691744668,2.638038339,0,9.938706579,10.36758884,0,0,28.73662421,5.517083921,44.59495316,3.346550881,0,23.23691019,99.2283921,0,3.425812475,4.121229101,5.110656089,5.850559826,0,0,0,0,6.361918269,128.0002843,17.30863459,0,11951000
830301,8303010060,2004,2004/10/12,25.37865993,8.800000191,13343,2.562934964,1.555192099,0.017216279,0,2.142990618,1.202375739,0,17.37838819,0.121534741,0.931919422,0.756177945,2.542749238,13.62920355,0,0,7.109081251,0,9.422412582,4.231303758,6.690914653,9.448758346,0,27.7911854,0,0.305420758,0,0,14.71400774,74.66793738,0,11284000
830301,8303010001,2004,2004/10/22,228.5064793,5.594642639,396543,0,0,6.867094448,18.49694793,0.130081357,2.086050052,1.529502469,0.4678291,0,0,0,4.545645059,18.63596352,0,0,0.667594506,0,0,9.790948839,0,0,0,0,3.663248289,0.76331033,0,9.6103979,26.25667564,25.34518788,50.67444715,143575000
830301,8303010007,2004,2004/10/22,114.1976771,6.946428776,228502,0,0.945430299,0,0,0.921425589,0,0,0.634708812,0,0.51615339,0,1.628177361,9.90387492,2.917350207,2.050722919,0.130003048,7.062150779,7.983352532,0,0,24.60464264,3.637411442,34.97942028,3.728574825,0,17.02639351,77.94233556,0.133961258,3.004382041,2.221579851,12838000
830301,8303010009,2004,2004/10/22,18.73402445,3.52727294,48602,11.06934309,0,0.283978854,0,0,0,2.528494974,4.006170382,4.046742734,0,0,0,0,4.490518628,0,0,0,0,3.604753428,0.917638251,10.16980897,2.473974578,5.614895282,0,0,6.464272209,184.6406037,1.960146609,12.91454692,0,8051000
830301,8303010019,2004,2004/10/22,40.23928281,1.9575001,92769,2.775811149,1.954086233,0,0,4.596609442,1.302264164,0,19.31612843,0,0.845379036,0,2.276175165,11.46809634,0,0,6.427672363,0,8.723845883,3.793311207,4.181750394,6.131184295,0,28.45026946,0,0,0,0,17.77238953,116.919605,0,6470000
830301,8303010023,2004,2004/10/22,11.31371503,9.208333969,55003,3.460504301,0.710872207,0,0,11.36880941,0,8.319919341,0,0,0,0,0,0,20.2467845,2.366154535,0,0,0,0,0,0,0,2.273858966,0,0,0.290287911,1.962035203,40.62044232,61.22425679,0,8686000
830301,8303010027,2004,2004/10/22,19.70921322,6.452631474,15736,0,0,27.1386412,0.22387553,0,0.312489877,0,0,0.266659317,0.709728195,0,0,0,0,0,0,2.720207315,7.340796845,51.84021189,40.68834214,1.953994186,1.909909383,0,0,0,0,0,4.224804204,6.252295651,9.709149985,4293000
830301,8303010030,2004,2004/10/22,18.75788212,4.488889217,15736,0,0,13.7179995,24.34247366,0,1.645554035,11.43717526,2.830735687,0,0,0,4.778726924,16.12893462,0,0,0.161092528,0,0,10.85826121,0,0,0.431497799,0,3.565726414,0,0,9.489303977,23.98593218,32.3453061,58.99561998,8524000
830301,8303010033,2004,2004/10/22,13.26547488,6.464285851,15736,0,0,0,11.85402527,5.068696002,0,0,2.075085611,0,0,0,0,16.25873313,14.52569603,0,15.81026989,5.286071252,0,0,1.228184728,24.95656684,0.209063643,0,0,0,0,16.70430597,4.11417382,110.219344,0,1309000
830301,8303010037,2004,2004/10/22,15.51230895,6.75,21128,2.469477375,24.30170506,14.90361257,1.580355086,6.798656431,5.417137393,3.930270131,0,0,0,2.335313002,1.417790404,17.27930478,5.253883268,4.599997766,19.17584968,16.21464072,0.646081986,5.131137907,0,0,0,0,0,11.58969764,46.52364501,26.88163598,84.34374508,86.75641096,21.10415132,4093000
830301,8303010043,2004,2004/10/22,10.52656934,8.588889122,5392,9.249573042,6.881367031,16.63627134,0,3.754132768,0,5.433282481,6.865998902,0.172051387,38.30448461,0,4.318129498,97.80189534,3.391174134,0,6.106755753,1.352729072,0.947907523,0.151666648,0,0,0,22.98812716,8.578444417,52.43831363,39.22703914,118.632231,11.05337355,0,0,23103000
830301,8303010046,2004,2004/10/22,49.93835016,4.549999714,11351,1.999827328,11.66384503,1.080834161,12.98814235,17.48150107,0,0,0.415451779,0,0,0,0,0,11.30922855,17.16529477,0.32710954,0.69599783,1.693143126,18.05409363,0,1.404680673,8.495778027,51.68961524,11.57988709,11.28940886,4.545772273,0,14.78701802,92.55263976,1.36254325,1664000
830301,8303010047,2004,2004/10/22,13.06898898,5.207142353,21645,9.655747836,0,0,0,0.710516705,0,0,11.73450045,60.35196976,0,0,0,1.24606529,3.559317953,4.166547151,2.863417605,0.741931263,4.666635756,0,0,5.643648431,17.22768486,0,0,0,2.607644862,12.62616796,34.84241117,73.01458376,0,6353000
830301,8303010052,2004,2004/10/22,14.04051604,9.96875,21645,0.418685634,0,2.784148417,0,0,33.87700795,0,5.284440508,2.454007415,1.054459779,0,0,4.906213039,4.992411257,3.310450504,0.575624613,0.237809421,0.570943246,5.439731529,2.859579921,1.99388526,0,0.096833069,0,0,4.44106475,31.23513051,89.5571098,46.8551513,0,7703000
830301,8303010059,2004,2004/10/22,11.61398418,5.599999905,13343,10.92690828,0,0,0,0,1.578199605,2.318354354,19.04813852,0,0,9.243360271,5.567794565,3.419705265,0,0,0,0,0,0,0.098283072,24.13590553,0,0,0,7.990557653,0.979733209,0.6767522,2.419126529,4.02984987,0,6670000
830301,8303010007,2005,2005/8/26,114.1976771,6.946428776,228502,0,1.012212643,0,0,0.486997039,0,0,0.829899382,0,2.021995478,0,1.693346787,11.21173327,5.778961754,2.607420544,0,10.21052253,10.74004968,0,0,24.83336958,4.010992311,39.81899769,3.02566248,0,18.85501497,89.50739603,0,2.85595369,3.827717002,16602000
830301,8303010009,2005,2005/8/26,18.73402445,3.52727294,48602,0,1.693346787,11.21173327,5.778961754,2.607420544,0,10.21052253,10.74004968,0,0,24.83336958,4.010992311,39.81899769,3.02566248,0,18.85501497,89.50739603,0,2.85595369,3.827717002,4.920253018,3.510911316,0.234107474,0,0,0,5.490196164,112.0124374,13.9222527,0,3715000
